Economy_Code,Economy_Label,Economy_IsTarget,Economy_ValidFrom,Economy_ValidTo,Economy_Level,Economy_Hidden,Economy_Expand,Economy_Note,Economy_Order,Year,ShipType_Code,ShipType_Label,ShipType_Level,ShipType_Hidden,ShipType_Expand,ShipType_Note,ShipType_Order,M5011_Value,M5011_Footnote_Code,M5011_Footnote_Text,M5011_MissingValue_Code,M5011_MissingValue_Label,M2300_Value,M2300_Footnote_Code,M2300_Footnote_Text,M2300_MissingValue_Code,M2300_MissingValue_Label,M5041_Value,M5041_Footnote_Code,M5041_Footnote_Text,M5041_MissingValue_Code,M5041_MissingValue_Label,M6900_Value,M6900_Footnote_Code,M6900_Footnote_Text,M6900_MissingValue_Code,M6900_MissingValue_Label,M7000_Value,M7000_Footnote_Code,M7000_Footnote_Text,M7000_MissingValue_Code,M7000_MissingValue_Label,M3762_Value,M3762_Footnote_Code,M3762_Footnote_Text,M3762_MissingValue_Code,M3762_MissingValue_Label
024,"Angola",True,1940,2102,5,True,True,,38,2002,1,"Oil tankers",1,False,True,,2,0.001748242945909643,0,,,,5000,0,,,,7.6923076923076925,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2002,3,"General cargo",1,False,True,,4,0.043890271937541386,0,,,,42000,0,,,,64.61538461538461,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2002,5,"Other types of ships",1,False,True,,6,0.02638979548832139,0,,,,18000,0,,,,27.692307692307693,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2003,0,"Total fleet",0,False,True,,1,0.006058914136733903,0,,,,51000,0,,,,100,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2003,1,"Oil tankers",1,False,True,,2,0.0016197841734775893,0,,,,5000,0,,,,9.803921568627452,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2003,3,"General cargo",1,False,True,,4,0.029028476904741612,0,,,,28000,0,,,,54.90196078431373,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2003,5,"Other types of ships",1,False,True,,6,0.03148323667192594,0,,,,18000,0,,,,35.294117647058826,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2004,0,"Total fleet",0,False,True,,1,0.0037206450237299094,0,,,,32134,0,,,,100,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2004,1,"Oil tankers",1,False,True,,2,0.0006976283374647256,0,,,,2237,0,,,,6.96147382834381,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2004,3,"General cargo",1,False,True,,4,0.013077358320190427,0,,,,12336,0,,,,38.38924503641004,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2004,5,"Other types of ships",1,False,True,,6,0.036492453661482946,0,,,,17561,0,,,,54.649281135246156,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,0,"Total fleet",0,False,True,,1,0.0038568585868297353,0,,,,35000,0,,,,100,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,1,"Oil tankers",1,False,True,,2,0.001173886618652493,0,,,,4000,0,,,,11.428571428571429,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,3,"General cargo",1,False,True,,4,0.013068045333833347,0,,,,12000,0,,,,34.285714285714285,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,5,"Other types of ships",1,False,True,,6,0.03877025327422951,0,,,,19000,0,,,,54.285714285714285,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,0,"Total fleet",0,False,True,,1,0.004432095702162705,0,,,,42770,0,,,,100,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,1,"Oil tankers",1,False,True,,2,0.0011263398220766109,0,,,,4011,0,,,,9.378068739770868,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,3,"General cargo",1,False,True,,4,0.012797753172672566,0,,,,12336,0,,,,28.84264671498714,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,5,"Other types of ships",1,False,True,,6,0.050571688991251654,0,,,,26423,0,,,,61.779284545242,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,0,"Total fleet",0,False,True,,1,0.004526503855809742,0,,,,47181,0,,,,100,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,1,"Oil tankers",1,False,True,,2,0.002199098962675463,0,,,,8422,0,,,,17.85040588372438,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,3,"General cargo",1,False,True,,4,0.012221820090171589,0,,,,12336,0,,,,26.14611814077701,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,5,"Other types of ships",1,False,True,,6,0.042240024820630565,0,,,,26423,0,,,,56.00347597549861,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,0,"Total fleet",0,False,True,,1,0.004240911461658334,0,,,,47404,0,,,,100,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,1,"Oil tankers",1,False,True,,2,0.0020086747781757897,0,,,,8193,0,,,,17.283351615897395,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,3,"General cargo",1,False,True,,4,0.011693812312492335,0,,,,12336,0,,,,26.023120411779598,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,5,"Other types of ships",1,False,True,,6,0.0391625072683792,0,,,,26875,0,,,,56.69352797232301,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,0,"Total fleet",0,False,True,,1,0.004255495019596387,0,,,,50739,0,,,,100,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,1,"Oil tankers",1,False,True,,2,0.0019587992342173254,0,,,,8193,0,,,,16.147342281085557,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,3,"General cargo",1,False,True,,4,0.014051141452498426,0,,,,15299,0,,,,30.15234829224068,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,5,"Other types of ships",1,False,True,,6,0.03209495744364365,0,,,,27247,0,,,,53.70030942667376,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2010,0,"Total fleet",0,False,True,,1,0.004091409751328806,0,,,,52212,0,,,,100,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2010,1,"Oil tankers",1,False,True,,2,0.0018204535320125908,0,,,,8193,0,,,,15.69179498965755,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2010,3,"General cargo",1,False,True,,4,0.014135434500056273,0,,,,15299,0,,,,29.30169309737225,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2010,5,"Other types of ships",1,False,True,,6,0.031192926895216043,0,,,,28720,0,,,,55.006511912970204,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,0,"Total fleet",0,False,True,,1,0.022259020152980747,0,,,,315718,0,,,,100,0,,,,49,0,,,,169692,0,,,,28.39,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2011,1,"Oil tankers",1,False,True,,2,0.0037779122035198364,0,,,,16627,0,,,,5.2664086304866995,0,,,,8,0,,,,9566,0,,,,30.82,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2011,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,3,"General cargo",1,False,True,,4,0.016988619469302513,0,,,,14001,0,,,,4.434653709956353,0,,,,15,0,,,,10388,0,,,,40.6,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2011,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,5,"Other types of ships",1,False,True,,6,0.17280919081508886,0,,,,285091,0,,,,90.29925439791207,0,,,,26,0,,,,149738,0,,,,20.6,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2012,0,"Total fleet",0,False,True,,1,0.0024332624947233975,0,,,,37411,0,,,,100,0,,,,43,0,,,,29547,0,,,,31.73,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2012,1,"Oil tankers",1,False,True,,2,0.003658074458379637,0,,,,16627,0,,,,44.44414744326535,0,,,,8,0,,,,9566,0,,,,31.82,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2012,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,3,"General cargo",1,False,True,,4,0.016811907818360044,0,,,,13402,0,,,,35.823688220042236,0,,,,14,0,,,,9838,0,,,,40.72,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2012,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,5,"Other types of ships",1,False,True,,6,0.004047279106145854,0,,,,7382,0,,,,19.732164336692417,0,,,,21,0,,,,10143,0,,,,25.7,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2013,0,"Total fleet",0,False,True,,1,0.019262447910978975,0,,,,314754,0,,,,100,0,,,,44,0,,,,168792,0,,,,32.46,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2013,1,"Oil tankers",1,False,True,,2,0.0035083359471600167,0,,,,16627,0,,,,5.2825381091264925,0,,,,8,0,,,,9566,0,,,,32.82,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2013,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,3,"General cargo",1,False,True,,4,0.016869831151770792,0,,,,13402,0,,,,4.2579284139359626,0,,,,14,0,,,,9838,0,,,,41.72,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2013,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,5,"Other types of ships",1,False,True,,6,0.1542457465607898,0,,,,284725,0,,,,90.45953347693755,0,,,,22,0,,,,149388,0,,,,26.44,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2014,0,"Total fleet",0,False,True,,1,0.01891953528635849,0,,,,320595,0,,,,100,0,,,,49,0,,,,174197,0,,,,30.11,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2014,1,"Oil tankers",1,False,True,,2,0.004191792143492795,0,,,,20198,0,,,,6.300160638812209,0,,,,9,0,,,,11971,0,,,,30.23,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2014,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2014,3,"General cargo",1,False,True,,4,0.01753524873499117,0,,,,13402,0,,,,4.180352157706764,0,,,,14,0,,,,9838,0,,,,42.72,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2014,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2014,5,"Other types of ships",1,False,True,,6,0.15125033345482408,0,,,,286995,0,,,,89.51948720348103,0,,,,26,0,,,,152388,0,,,,23.28,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2015,0,"Total fleet",0,False,True,,1,0.01830589305240132,0,,,,320919,0,,,,100,0,,,,52,0,,,,174915,0,,,,29.91,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2015,1,"Oil tankers",1,False,True,,2,0.004113156875943762,0,,,,20198,0,,,,6.293799993144687,0,,,,9,0,,,,11971,0,,,,31.23,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2015,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2015,3,"General cargo",1,False,True,,4,0.017631633291917897,0,,,,13402,0,,,,4.1761316718548915,0,,,,14,0,,,,9838,0,,,,43.72,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2015,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2015,5,"Other types of ships",1,False,True,,6,0.14698931209222946,0,,,,287319,0,,,,89.53006833500042,0,,,,29,0,,,,153106,0,,,,22.84,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2016,0,"Total fleet",0,False,True,,1,0.01772468805728891,0,,,,321032,0,,,,100,0,,,,55,0,,,,175861,0,,,,29.27,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2016,1,"Oil tankers",1,False,True,,2,0.003992055031761335,0,,,,20198,0,,,,6.291584639537491,0,,,,9,0,,,,11971,0,,,,32.23,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2016,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2016,3,"General cargo",1,False,True,,4,0.017523448268386633,0,,,,13402,0,,,,4.1746617159660095,0,,,,14,0,,,,9838,0,,,,44.72,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2016,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2016,5,"Other types of ships",1,False,True,,6,0.14010798266391353,0,,,,287432,0,,,,89.5337536444965,0,,,,32,0,,,,154052,0,,,,21.68,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,0,"Total fleet",0,False,True,,1,0.017006973139463366,0,,,,317733,0,,,,100,0,,,,55,0,,,,173746,0,,,,30.76,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,1,"Oil tankers",1,False,True,,2,0.00310766871804389,0,,,,16627,0,,,,5.233010105969478,0,,,,8,0,,,,9566,0,,,,36.82,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2017,3,"General cargo",1,False,True,,4,0.01774589102248588,0,,,,13402,0,,,,4.218006942936365,0,,,,14,0,,,,9838,0,,,,45.72,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2017,5,"Other types of ships",1,False,True,,6,0.13293220370284645,0,,,,287704,0,,,,90.54898295109416,0,,,,33,0,,,,154342,0,,,,22.94,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,0,"Total fleet",0,False,True,,1,0.016396779944132408,0,,,,317733,0,,,,100,0,,,,55,0,,,,173746,0,,,,31.76,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,1,"Oil tankers",1,False,True,,2,0.002952298631269112,0,,,,16627,0,,,,5.233010105969478,0,,,,8,0,,,,9566,0,,,,37.82,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2018,3,"General cargo",1,False,True,,4,0.017703730279798727,0,,,,13402,0,,,,4.218006942936365,0,,,,14,0,,,,9838,0,,,,46.72,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2018,5,"Other types of ships",1,False,True,,6,0.1293932233901701,0,,,,287704,0,,,,90.54898295109416,0,,,,33,0,,,,154342,0,,,,23.94,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,0,"Total fleet",0,False,True,,1,0.01594091081881433,0,,,,317212,0,,,,100,0,,,,54,0,,,,172797,0,,,,32.35,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,1,"Oil tankers",1,False,True,,2,0.002927096152142244,0,,,,16627,0,,,,5.241604983418029,0,,,,8,0,,,,9566,0,,,,38.82,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2019,3,"General cargo",1,False,True,,4,0.0168544774394949,0,,,,12881,0,,,,4.060691272713517,0,,,,13,0,,,,8889,0,,,,47.17,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2019,5,"Other types of ships",1,False,True,,6,0.12354644921190744,0,,,,287704,0,,,,90.69770374386846,0,,,,33,0,,,,154342,0,,,,24.94,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,0,"Total fleet",0,False,True,,1,0.015479928492007317,0,,,,320947,0,,,,100,0,,,,54,0,,,,174948,0,,,,33.21,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,1,"Oil tankers",1,False,True,,2,0.0027634648900181857,0,,,,16627,0,,,,5.180606143693507,0,,,,8,0,,,,9566,0,,,,39.82,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2020,3,"General cargo",1,False,True,,4,0.016529043335902535,0,,,,12881,0,,,,4.01343524008637,0,,,,13,0,,,,8889,0,,,,48.17,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2020,5,"Other types of ships",1,False,True,,6,0.12202170137279199,0,,,,291439,0,,,,90.80595861622012,0,,,,33,0,,,,156493,0,,,,25.71,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,0,"Total fleet",0,False,True,,1,0.015028723647545386,0,,,,321441,0,,,,100,0,,,,61,0,,,,177027,0,,,,30.72,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,1,"Oil tankers",1,False,True,,2,0.00268476815606033,0,,,,16627,0,,,,5.17264443552627,0,,,,8,0,,,,9566,0,,,,40.82,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2021,3,"General cargo",1,False,True,,4,0.0163675358966327,0,,,,12881,0,,,,4.007267274554273,0,,,,13,0,,,,8889,0,,,,49.17,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2021,5,"Other types of ships",1,False,True,,6,0.11934840829460339,0,,,,291933,0,,,,90.82008828991945,0,,,,40,0,,,,158572,0,,,,22.71,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,0,"Total fleet",0,False,True,,1,0.014607791033763235,0,,,,322291,0,,,,100,0,,,,64,0,,,,177867,0,,,,30.77,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,1,"Oil tankers",1,False,True,,2,0.002634444252505684,0,,,,16627,0,,,,5.159002268136559,0,,,,8,0,,,,9566,0,,,,41.82,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2022,3,"General cargo",1,False,True,,4,0.016003755720292816,0,,,,12881,0,,,,3.9966986357049996,0,,,,13,0,,,,8889,0,,,,50.17,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2022,5,"Other types of ships",1,False,True,,6,0.11574619208018588,0,,,,292784,0,,,,90.8446093747576,0,,,,43,0,,,,159412,0,,,,22.84,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,0,"Total fleet",0,False,True,,1,0.01402053012008613,0,,,,320127,0,,,,100,0,,,,63,0,,,,176711,0,,,,31.65,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,1,"Oil tankers",1,False,True,,2,0.0022097466290700364,0,,,,14428,0,,,,4.506961299734169,0,,,,7,0,,,,8410,0,,,,43.37,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2023,3,"General cargo",1,False,True,,4,0.015253960742242736,0,,,,12881,0,,,,4.023715587876062,0,,,,13,0,,,,8889,0,,,,51.17,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2023,5,"Other types of ships",1,False,True,,6,0.11184642559651618,0,,,,292818,0,,,,91.46932311238977,0,,,,43,0,,,,159412,0,,,,23.84,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2024,0,"Total fleet",0,False,True,,1,0.013562876682979633,0,,,,320127,0,,,,100,0,,,,63,0,,,,176711,0,,,,32.65,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2024,1,"Oil tankers",1,False,True,,2,0.002168086678037681,0,,,,14428,0,,,,4.506961299734169,0,,,,7,0,,,,8410,0,,,,44.37,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2024,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2024,3,"General cargo",1,False,True,,4,0.015011251329683265,0,,,,12881,0,,,,4.023715587876062,0,,,,13,0,,,,8889,0,,,,52.17,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2024,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2024,5,"Other types of ships",1,False,True,,6,0.10799489467816503,0,,,,292818,0,,,,91.46932311238977,0,,,,43,0,,,,159412,0,,,,24.84,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2025,0,"Total fleet",0,False,True,,1,0.013403757573253775,0,,,,327029,0,,,,100,0,,,,66,0,,,,181550,0,,,,33.17,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2025,1,"Oil tankers",1,False,True,,2,0.0021539393844971014,0,,,,14428,0,,,,4.411841151702143,0,,,,7,0,,,,8410,0,,,,45.37,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2025,2,"Bulk carriers",1,False,True,,3,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2025,3,"General cargo",1,False,True,,4,0.01707836722802028,0,,,,14930,0,,,,4.565344357839825,0,,,,15,0,,,,10144,0,,,,48.08,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2025,4,"Container ships",1,False,True,,5,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2025,5,"Other types of ships",1,False,True,,6,0.1053141719899788,0,,,,297671,0,,,,91.02281449045803,0,,,,44,0,,,,162996,0,,,,26.15,0,,,
